,video_id,comments
836,ps0EUPSmE2U,"['Nizam Razak memang Genius...', 'Silat tu asal indonesia lah', '🔔', 'Assalamualaikum saya dari indonesia', 'Ini baru bagus tidak masuk"" Budaya negara orang biar tidak ada selisi paham, saya cinta mosta', 'We need hindi  dubbed', 'Mechamato movie terbaik. tahniah monsta saya peminat nombor satu boboiboy dan mechamato.', 'Tahniah Monsta! Saya berharap  monsta teruskan cara penerapan elemen budaya ni. Tak perlu takut dengan cemuhan atau kritikan orang lain. Apa nak takut...itu budaya kita, latar jati diri kita.', 'Masa aku masuk wayang tu aku tak sempat tengok scene dia belajar silat😭', 'Tahniah monsta telah mendapat 10 Juta subscriber!! Dh tengok Mechamato Movie best sangat!! Review 100/10 tk puas tengok nanti nak tengok lagi dalam tv!!']"
837,k_O4nCcxpHg,"['😊😊❤❤❤', 'Horagi99', 'Wow abang saya penampakan', 'Wow gameonz', 'Wah, gameonzz masuk dalam yt monsta', 'Imann taniah iman', 'Tahniah abang iman🎉', 'Gameonzz😄', 'Abang Iman masuk monstaa👁️👄👁️', 'Imam game onzz']"
838,h_xSiQChQmI,"['😁😆😅', 'kiyowok 😘😘😘😘', 'P😂😂😂', 'Comelnye , tulah sahabat Dunia dan akhirat ☺️☺️☺️👍👍👍👍', 'Iucu banget', 'Nice nice', 'Yo', 'Amboii mechabot 🙃', 'Woi', 'Kalau bosan dah buat macam tu hihihi😂😂😂😂']"
839,Q2VfNVfpkiI,"['🥲', 'Ini saya nampak muka macam cikgu amoto saya rasa itu atok cikgu amoto', 'Beca beca beca 😂🎶🎵', 'Joget sebelum mati😂', '👁️👄👁️', 'Iol 🤣', 'Lagu ni akan terginang ginang di kepala saye', 'Best bg lagu beca', 'Ya allah ya rabbi', 'KAU PENAH PERGI MELAKA NAIK BECA']"
840,md9J-7tl8B0,"['Saaampaaai hati kau Khamis \n\nHAHHAHAHA , sakit perut weiii', 'ingat lawak ke', 'Aku suka ya', 'AC', 'Stcoidpcg9eipovx6ipov1⁰is a 😄', 'Akhirnya keluar lagu dalam otak Aq selalu nyanyi ca ca ca ca haha 😂', 'Trio mamak sblum jadi ejen', 'Bagus beca tu', 'tengok dua kali pun tak muak wehh very recommended', 'Merry Christmas to @Monsta']"
841,zQDee4YELpM,"['Mechamato Epi 7 Destar PRIX', 'Selalu men ngan anak... Bley jugak dia kira2.... Hepi tengok anak truja tengok gambar karakter2 mechamato ...', 'Arena mechabattle nk beli kat mana ya?', 'Mesti seronok', 'Saya dah lama tunggu', 'Monsta boleh ke buat tournament card mechamato', 'Hebat lah montar💵💵😆😆', 'Bes ajar main. Mecha battle card', 'Ingatkan 3D keluar bila scan kt phone. Huhu', 'Nak beli kat mana monsta']"
842,jXBRGD4L4Dk,"[""This song helped me get out of my despair and made me feel more happier and gave me a hope that Hali will definitely return. Can't wait for his 3rd term power: Voltra!"", 'kapten kaizo makin handsome klo di komik laa', ""Looks like there is so much real great content for the 2nd Season, I'm an Animation-only fan here so I'm waiting for this to be animated."", ""am I the only one who's obsessed with this ost?"", '1:18 love this partt', 'Wait tunggu apa voltra itu halilintar lv 3 kayak taufan jadi beliung', 'me too', 'Mirip sound efef', 'Isu 25 bila muncul eh ?', 'Dngar mcm ala2 gamelan kt dpan2 tu. Meremang dngar 🥲']"
843,MIV3NXC1NXo,"['apa to Roblot biru 😲', 'Animasi terbaik 😄👍', 'Buatkan berlatar belakang culture malaysia jangan sampai indo claim plak', 'boleh tak masukkan mechamato movie dekat netflix[22.2.2023]boleh tak hehehe sajs tanya sebab waktu tengok kat wayang tak puas.', 'bila mechamato nak masuk netflix?', 'Good job guys. Very good quality 👍', 'Bila mechamato nk ada episod 14 dh lame tunggu', 'Saya berharap bisa tengok mechamato movie ket wayang😔😔... \nTapi saya sekali pun tak pernah ket wayang😔😣...\nMungkin saya akan tunggu sampai muncul ket TV😔😔.. \n\nSemangat Animonsta✊🏻❤.. \nSaya harap Animonsta studio terus berjalan sampai luar negara 😄🤲🏻...', 'Moga ada filem Mechamato ke dua pula lepas ni. Ini kali pertama saya tengok filem sama 3 kali kat wayang. Hahaa sebab jalan cerita orang tua macam saya pun boleh enjoy 👍 syabas Monsta!', '!']"
844,0mGyIqxBl2g,"['Eh yaya tapi kamu tak nak kawan Ying lagi ke?', 'Ada orang berasa yang voice actor yaya lain sikit? Yang baru macam lagi comel, yang dulu lagi mature (bukan hating)\nOk, saya ada lihat ahkirnya dan voice actor yaya sudah lain', 'Kakak dah tak sayang  ke akk tinggi ke? 😭', 'Ying tak sedih Monsta tengok macam Yaya tinggal kan die dan cari kawan baru', 'Yaya suaranya beda dengan yang dulu', 'Kenapa yin tak ada ke yaya tak suka yin ?', 'Kasihan Ying sendiri', 'Hapus karakter itu aku gk suka mending ying aja aku lebih suka ying karakter itu alay😒🖕🗿', 'Kenapa yaya tak bawa ying', 'Kok Ying gak di ajak']"
845,TdvxXBDHDGk,"['Bagus kalau buatan malasyia', 'Amalina', 'MechamavMol', '👎', 'Terbaik Mechamato...tp ak lebih look forward watak maskmana...harap dapat kembangkan cerita maskmana', 'Selamat 10M monsta!!!🇲🇾🌟', 'bila nan tayang kat Indonesia?', 'Tahniah Monsta 10M Subscribers!! 🎉', 'Saye orang indonesia benci ni film', 'silat : BUDAYA KITA\nkeris : BUDAYA KITA\nwayang : BUDAYA KITA\nkesian 😢']"
846,-wkWUZ3HvbM,"['Mana datang baju anya😊😊', 'kat mana tu rasa nak pergi sana', 'Ada anime', 'cuti ni nak pergi mana', 'Monsta aku tidak mau boboyboy movia 3 tayang 2025 aku ingin 2023 plis', 'Nak sampai 10 Juta subscribers ni!😀', 'Selamat ke 9.99M subs sikit lagi nak sampai 10M subs, alhamdulillah lah dapat play button diamond tu', 'Mechamato sampai berapa episode?', 'Sikit lagi nak 10m subscribe', 'Kenapa Monsta Tak Keluarkan Movie Mechamato kat Indonesia, Singapura dan negara2 lain Serentak or atleast jarak Seminggu jer beza waktu? Bila Movie ni dah ""Sejuk"", kurang laa org dtg Tonton. Monsta akan Rugi..']"
847,gbA7YkvugkY,"['Sian Papa Zola tunggulah nanti kalau2 ada cerita Papa Pipi the movie', 'Balik', '1/10 apa benda ni?', 'Kalau saya bagi 100/100', 'Kan dah ada kat dalam movie BoBoiBoy', '😭🤢🥰🤢😱😡', 'Kasian papa zola', 'Boboiboy 9.5/20 Mechamato 19.7/20. Boboiboy kan ada Cikgu Papa. Cikgu Papa ingat kita tak nampak?', 'Boboboy 7.5/10 Mechamato 20/10', 'papa Zola:unsur kelakar😡hey ini langsung tak kelakarlah!hey 0/10,kerana tiadanya kebenaran\n\nMe:unsur kelakar sungguh lucu.100/10']"
848,YI5rBZoOwic,"['Boleh tak kamu pergi tanya tempat pergi wayang tu kata video Mbchamato Jangan ditamatkan lagi sebab saya belum pergi tengok movie tu Bukan saya malas nak pergi cuma Saya nak pergi tapi mak tapak saya tak mampu', 'Ustaz don tandatangan', 'ustaz pun tgk mechamato jugak ye', 'kejap......eh ini ustaz zuhaizi ke', 'Mec', 'Satu malaysia dh tgk bang jgn risau 😌 cerita Best ni siap dapat awards dari festival anime jepun di jepun, dapat tayangan di cn cartoon network dh level kayangan', 'Mchato main fdyhxux🥰🥰🥰😍😍😍🤩🤩🥳💜💜💜💜💜💜🥮', 'saya dah beli tiket', '*sempoi la ustaz don daniel*', 'Tvboleh']"
849,imVh5xpSupo,"['Kaaaaaaaaaaaaaaaaaaaaaaaaqaqaaaaaaaaaaaaaan', 'Ka coba lihatkan komik mechamato movie mohon\n🥺🥺🥺', 'tiada tuhan yang disembah melainkan allah swt dan bahawa nabi muhammad saw itu pensuruh allah swt. ❤️✅', 'Saye suke menhamato seronok', 'Aku pergi xde pun', 'Berapa ringgit', 'Saya nak beli Machamato tu..tapi dah habis..sedihnya..hu2', 'ada  boboiboy movie 3 ke?', 'MechaMato Movie akan tayang di pawagam indonesia?', 'last day bila eh\ndi tayang']"
850,2REBFodCM8U,"['Kenapa Mechabot marah', 'SAYA DAH BELI TIKET LA', 'Dah beli dah.Lawak cerita dia😂😂😂😂😂🤣🤣🤣🤣🤣🤣', 'Dah', 'Dah', 'Da habis laaaaaa', 'Saya sudah tengok', '😂😂😂😂😂', 'Dah lah😤😤😤😤😤😤', 'Maaflah tak ada duit']"
851,iK218UksPEo,"['Pian mcm Abg Kimia', 'Plssss', '_🗿_', 'Tolonk saya Nyasar woi🗿💔', 'Hmm pian tu kwn aku kt sekolah smk s7 dia sekarang form 3', 'You are one of the strongest people I know.🎉', 'Wow pelakon suara otoi', 'sebab  saya suka messi', 'saya suka argentina juga', 'Abang mana mhechabot']"
852,qlT3s-ChiNQ,"['Could you send me', 'Malas', 'Saye tak bise😅', 'Hahaha.dah besar pun nak merajuk......ikut merajok gak lah🙃.tak dapat pegi WAYANG🙃🙃🙃🙃🙃🙃🙃', 'Tak da duit orang susah', 'Dah beli tiker wayang haritu', 'saya.kasekankautikenwayang🛫🚊💵💵💵💵💵💵💵💵💵💵💰👟👔👚👖💸📞🏬', 'maaf saya tak ada banyak duit', 'bagus', 'جزعوبملعةربم😅']"
853,RqLhRjkQ8L8,"['silat dari indonesia lah jangan asal ambil budaya', 'Maskmana paling bergaya dalam animasi ni 😄', 'Abg Ajar! 🤩', 'saya\nsudah\ntegonk', 'Hebat la monsta, terus kan monsta', '\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979', 'tak pasal2 anak nak belajar silat lepas tengok wayang mecamoto😅... kita ayah2 ni nak pitam😂', 'ada ABG @ashrappppp', 'Matap amoto sayw harwp dapat pinda kotw hilir', 'Ada ajar wow']"
854,c5NYKXI98ig,"['Ini 7 hari mencintaiku ke😂😂😂', 'aku ingat ka elok ja tiba tiba last tu jadi MCM tu 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂', 'Innalillahiwainnalillahirajiun', 'Mechabot ashik marah je 😂', 'Bngke malah kek indosiar bngsst 🤣', '🤫🎥😭😢😢😞\U0001fae1', '😭😭😭😭', 'Bang coba main lato-lato.', '🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻', 'Drama pukul 7🤣🤣🤣']"
855,d751z3DLl7o,"['Bukan macam iklan tv3 ini dah macam iklan radio😂', '0:14 itu eps brp bang, sm season brp bang?', 'tolong release lagu ni...please monsta', 'Cocok buat drama', 'Iklan Drama At 7 Am Be Like:', 'Isnin hingga khamis pukul 7:00 malam di tv 3', 'DRAMA TV3', 'saya tadak kat mechamato movie', '""sifat tidak husnuzon"" 🗿', '😔😔😔😔😔😔😞😔😔😞😔😔😔😭😭😭😭😭😭😭😭😭😭🤧🤧🤧🤧🤧🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🥺🥺🥺🥺🥺🥺🥺']"
856,mJ0_-Ku-VLw,"['Saya tengok di telephon', 'Terbaiklah 😄👍', '😭👏👏👏👏', 'megamato no😢', 'megamato no😢', 'Dulu nonton anaknya, sekarang bapaknya pula, best la 👍', 'Siapa yang tak dapat tengok\n            .                 👇🗿', 'saya minat mechamato saya akan setia minat mechamato dan akan sampai impian ku pergi bertemu armand ezera dan dapat likis komet sama sama. akw rinduh dia tapinjangan bagi tahu dia ya gayus', 'Babibabibabibabi jhhjn', 'MECHAMATO']"
857,JmNI7Gwi4LI,"['Lslksoekeoskss!', 'no', 'Monstar cuba collab degan Mobile Legends', 'Tulah lepas je tengok mechamato the movie ni anak saya terus nak belajar silat... 10/100000000000000', 'Sayasuka tengok megamato sebab seronok  sangat lah dan saya rasa nak tanya dekat orang lain', 'Kecewa,belum tayang di Indonesia padahal udah excited bgt 😕', 'monsta bang kasih jatwal jelas di 2023 ada apa 2024 juga ada apa 2025 2026 2027  seterusnya pilllllssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssvideo pilsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss\n\n\n\n\n\n\n', 'Punya teruja tengok cerita Mechamato ni sampaikan bila dh kt dlm kereta pun aku dgn adik dan sepupu aku berbual pasal cerita Mechamato. Tak pernah2 borak rancak mcm tu psal cerita yg lepas tgk kt wayang kt dlm kereta pastu kami siap gelak2 lgi smbil cerita. Abg aku yg drive kereta layankan jek lh dgar kitaorg cerita pasal Mechamato. Huhuhu.. Mmg terbaik! Rasa nk tgk lgi skali atau berkali-kali jek rsa nya.', 'Betul betul betul terbaik memang', 'BANG MONSTA BILA MECHAMATO MOVIE TAYANG KAT INDONESIA?']"
858,wLuIdBuMaHc,"['Greensceen cap ayam:\nGelak lever: IIIIIIIIIIIIIIIIIIIIIIIIIIIIII\nMax Gelak Lever\nmax Lever: IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII', 'Muka kau 🌳💚🍏', 'Macam mana nak berlakon kalau macam tu?? 😳😳', 'Lupa dia warna hijau 🤣', 'Hi', 'Gg', 'Memang  dapat', 'bagogo bang lagi', 'bagogo apa hal bang', '😂😂😂😂😂😂🤣😂😂']"
859,RvQPNE7WuoQ,"['Kenapa semua barang harga 50 juta 50 sen ?? 😂', 'Bagogo 😂', 'Bagogo 😂', 'Dah la 50 Juta tambah lagi dengan 50 sen😢', 'Bulan!?', '😂', 'Mantap', 'DAUGHTER 😒', 'Ehh', 'Kalau jumpa bola di bulan berilah pada saya , saya suka main bola🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆']"
860,QIOOqwArCOk,"['Saya dah tengok mctomato', 'Tak boleh spoilerkan film ni 😄', '3 org makamana', 'bang mechamato episode 14 biler kuar', 'Itu kayaknya itu bola bulan 🗿 udahlah mosok ini ""saya jumpe bulan tuan"" ngakak cok 🗿', 'Amalina', 'MechamaMtoi', 'Maskmana 3 orang', 'Tok sah dato andy encik aman', 'Maskmana ialah Tok sah']"
861,tfBwdiLqfVw,"['Orang jepun ke? 😯', 'Silat + Mat Kilau + Cahaya = Silau Sama Macam Mata Silau', 'MechaSilauuuu', 'Silau 😭😭😭', 'BoBoiBoy udah nggak ada, ayo dong BoBoiBoy harus ada juga 😀', 'Me:kenapa negara ni tk pegi negara depa je😭', 'lampu PASTI silau', 'Silau pulak 😂😂🤣🤣🤣🤣', 'Silau!?', ""Kgidihudihuzi😭😅gftf'gfktur2""]"
862,OL53oCRYwcA,"['Aku belum tengok lagi mechamato movie tapi kan bila tengok trailer mechamato movie yang dulu tu , dengan yang monsta bagi 10 minit pertama tu, aku tengok maskmana ni silat  jadi aku rasa maskmana ni tok sah', 'abg monta nya tanya maskmana tu pian ke??', 'Maskmana ada 3', 'berdooh kak hok ngelast tu..masa kecik x ajim gi cinema', 'Saya tau maksamana dia ada tiga orang pakai satu suit ialah bermula dari huruf A,D,T', 'Korang perasan tk skin maskmana boboiboy movie 2 lain dalam mechamato movie pulah skin dia lain memang canggih woi', 'Best dok👍', 'Ada tiga org hahahahaha', 'Mana laksamana', 'Gw yang mau nonton, orang nya bilang buat orang besar gw belike: dahlah 🗿🗿']"
863,taICvDyTSw8,"['Apa khabar, datuk Yusof Haslam 😃😄', 'Saye suke maksmana tahap3mane', 'Sedih tak dapat tengok Mechamato movie  di pawagam Malaysia :( saya ada di Indo jadi tak dapat nak tengok movie nya😭😭', 'Otai legend respon terbaik', 'Tahun depan turn orang Bangla pula buat filem antarabangsa 🤣', 'Osahwakqhgwsossdhhwdhgeskhwsohwsbbesuhwsjshdju\nwdhdjshwjss\nhs', 'Slumber je blh saing dgn avatar..', 'Tahniah mechamato animation', 'Assalamualaikum', 'Tahniah...seronok anak² akk tengok filem animasi ni👍👍👍']"
864,qicKl_Ricvs,"['🥰🥰', '😃😃😃', 'bang bilah machmato movie penu keluwar', 'Mechamato movie dapatkan tiket sekarang atau aku merajul', 'Hrp ii movie ni pat la kuar kt netflix ❤️', 'Betul  bang  ada  kelakar bang  memang\nTak  relax', 'Nanti masuk kat dalam Astro best ke nanti ??', 'Maskmana is ###', 'Same', 'Cerita ni bas lah bang cerita ni paling bassss saya tengok']"
865,VAMnIxkKbYI,"['Oh. Macam tu 😄', 'We aku tengok maskmana kesian doo kena tembak laser kena pijak sampai tulang patah\n\n(Aku rasa sadis sikit cerita mechamato the movie ni boleh la aku kasi 9/10 cugak', 'Maskmana', 'Saya minat sagat mechamato', 'Kita ni memang seronok satu persepuluh ni kita ni memang seronok pakai kilat semua ada', 'Taylod', 'Saya 999999999 PERSEN 1000000000', '10000/10', '😍', '❤❤❤❤']"
866,RcWVVt-aZao,"['Best sangat film ni. Sampai orang dewasa pun tengok 😃😄', '1000000000000000000000000000000000000/10', 'I love thissss !!!! MECHAMATO', '❤😊', 'Monsta ada movie baharu ke mehcmato  dan hebat  dan saya suka semua', '😭😭😭😭😭😭 tak dapat tengok mechamato mahal', 'Mak saya rasa enjoy sikit', 'Hahaha', 'eh ABANG AJAR FAMOUS LA DIA TU', 'Aku memang minat!!!!!!!!!!!!!!!!! Sangat sampai aku buat lockscreen Dan homescreen aku jadi mechamato wallpaper dah']"
867,YgJEbAY55Zw,"['Wah 😆🤩👍', 'hi amto\nHi mecha bot', 'Hebssal🥖🤲🏻🤲🏻', 'tok Sha tu laksamana ke', 'Nk tengok tapi takde duit nk gi Pawagam💔', 'aku belum lagi tengok 𓆩😭𓆪', 'Siapa maskmana sebenarnya', 'monsta!!. buat movie spin-off watak maskmana!! byak lak misteri dia.', 'eh eh koji pun ada', 'Maksmana itu tok sa. Karena keris yg di pakai maksmana dan tok sa sama']"
868,oyHJ73AMnxs,"['Wow ternyata ada dunia nyata', 'Mechamato', 'Dinosaurs Di Ohio HAHAHAHHAHA', 'Kok bisa ketemu dimana mechabot mau dong', 'Betul betul betul tu', 'MechaNabi.', '99%mati🤣🤣🤣', 'Uncle nabil terbang hahaha\nmana dapat baju tu kat sopee', 'Mula2 best last yasin turus kat nabil', 'Wow']"
869,92m6nLglL_c,"['Takpe kan dah masuk dalam estro ferst', 'Alah tak sempat lah nak beli...gaji lum masuk..harap2 movie mechamato movie ade kat tv 😕', 'bang.. aku dh 5 kali tengok dah.. takkan nk tengok lagi', 'Ok 😊👌👍', 'dah beli tiket dah', 'bagogo ?\n🤣🤣🤣🤣🤣🤣👌🏻👌🏻👌🏻  lagi lagi', 'dak yang ni aku gaya', 'Tiket bila habis bulan dua ade lagi tak tiket. Nak beli tiket cuti sekolah ni boleh tak 😞', 'Aku Dah Tengok,Yang Aku Tanya Sekarang Ni..Background soundtrack tu', 'Dahbelila😅😂']"
870,Bul50JTlREo,"['Please Monsta keluarkan semula Starter Deck Version 1 \nStarter Deck 2,3,4 saya dh kumpul\nPlease Monsta 😣😣😣', '🗿nnti jgnla buat gores tu 🗿sayang do nak gores kad lawa 🗿', 'amlbum baru card baru hehehehe', 'BoBoiBoy movie 3 please', 'BOBOIBOY MOVIE 3 BAKALAN ADA BELIUNG SAMA GENTAR KEKNYA', 'Hi..saya dan keluarga ambil yang haq sahaja dari tuan dan video terbitan monsta lain lain tiada...', 'Wah keren 👍', 'Apa kah Boboiboy movie 3 lawan nya ber elemen bayangan ?', 'Dah dapat card S Gentar😆', 'Min Boboiboy The Movie 2 tu tolong letak subtitle. Negara lain pun nak tengok macam sebelum ni. Dah dekat 200mill views.']"
871,FC6BrwcwzUs,"['Terbaik laa yonnyboii handsome pulak tu😊😊😊❤❤❤🎉🎉🎉', 'O', 'Bagusnya lagu tu ☺️👍', 'Betul-betul', 'ini lagi terbaik', 'OK 😐', '~Mechamato movie cucu saya dah tengok~', 'Terus kan menuju kedepan', 'lagu yang paling best, saya dengar', 'lagu paling best ni yoniboi aku minat dia']"
872,SrZrb3Kn4NU,"['Lagu ni seakan memberi tahu kita agar sentiasa bersemangat,dan tidak untuk mudah putus asa. I like I like 💞🌼', 'lagu monsta gak pernah gagal 👍👍', 'I like this song❤', '❤❤❤.', 'Did u know I have 11 pictures of mechamato in my tablet❤', 'Best lagi ni', 'saya dari indonesia sangat puas nonton bioskop mechamato dan menunggu episode mechamato berjumpa sama anaknya boboiboy', ""Best lah song ni . I always like boboiboy and cerite berhubungan lain, tapi.. Rindu lah boboiboy movie 1 dicover dengan BUNKFACE and D'MASIV besttt nye masa kecik akuuuuuuuu"", ""Put this song on instagram story, i can't find in instagram story"", 'Sedap lagu ni']"
873,eDTi8JrA_44,"['Wah 🤩🤩👍', 'mechamato', 'yang tak tengok mechamato movie rugi korang', 'Cerita mechamato the movies 😊😊😊', 'Semua dah tengok ke', 'Kelakar', 'Aku tengok kat wayang tak rilek aku masatu dahla abang saya kata mato-mato😑😑😑😑😑😑😑😑', 'Komet tu apa', 'tak tengok lagi cerita ni', 'Eeeeeee Apa lah']"
874,bpDy_WSCmIY,"['BELI JE MECHABOT', 'Ambon mechbot pokon', 'Tu popscru', 'Bagogo ni dari dulu lagi macam ni 😂🤣', 'ha ah\nsedap nya kalau kita makan', 'Bang tengok kat mana', 'Ei....makan hati tu', 'Bagogo pon bise makan boltcorn??', 'Karipap makan skru tak makan robot macam apa tu', 'Karipap makan skru tak makan pula robot macam apa tu']"
875,BGoY8-vNFBE,"['masyaa Allaah.. sayangnya di Indonesia belum ada', 'Maaf monsta', 'Terus jlan cerita Boboiboy Season 1 ep 1 sdh tiada kena mengena, abang boboiboy pun dah takde😅', 'Monsta boleh tak buat mechamato movie full movie.', 'Tolong lah yng full movie ny', ""I want to see the full movie even if it's in Malay.😭😭😭😭 Where can I see it??😭😭"", 'Bila nk release Full movie?', 'Animasi Malaysia LBH bgs dari animasi Indonesia... animasi malaysa lbh realistis dan lbh halus', 'Baru tayang di Indonesia.. \nBagus gak sih filmya buat anak-anak', ""Oh my gosh I've been waiting for this movie to be released in the Philippines!!! 🤩🤩🤩\n🇲🇾❤️🇵🇭\nWait for it guys! 😁😆😆🤩""]"
876,7HvL1182gtQ,"['Macam tu rupanya 😃😄', 'Monstar tak jual ke robot yg dekat belakang tu😂, tolong la jual kami ni teringin nk buat koleksi', '🇲🇾🇲🇾🇲🇾🤩🤩☝️☝️', 'Jiran lama tu', 'SALAM MECHABOT NI POWER SPERA KE BERAPA', 'Ooo pian tu anak director aka tokey ke.', 'Terbaiklah nizam abdul razak', '👍👍', '✏🌈✏🌈✏🌈✏🌈✏🌈✏🌈✏🌈✏🌈✏🌈✏🌈✏🌈✏🌈✏🌈', '🇲🇾🎊👍']"
877,UJhoI6zb6jg,"['Bestnya 🥰🥰🥰', 'Harap2 nanti ada kai Netflix 😢', 'Saye dah pergi tengok 3 minggu yang lalu memang terbaikk la', 'Airiduvrjgtkctukgt7jgtukhg7oojgtyiikjhgtyiooljhgyioljyy8oojgyu9opollkjhgtyyuiopplkhfsaawerttty7uopppllkjhgddsaaqqw2 err', 'Berapa harga tiket tu monsta?', '...', 'halo aku dari Indonesia', 'kat astro boleh tengok tak?😜', 'Bang boleh tak nak tengok lagi boleh tak? Kalau tak boleh tak apa lah', 'Bang nak tengok lagi boleh tak? Kalau tak boleh tak apa lah']"
878,T94H-1E_yb4,"['Iklan bonnw', 'Bang yang untuk Indonesia udah di keluarkan?', 'BUATLAH START DARI  AWAL SAMPAI 20 MINIT SEBAB SAYA MASUK PAWAGAM LAMBAT', 'Tapi 8.12.2022 hari Khamis sekolah', 'Akhirnya upload BoBoiBoy the movie 2', 'Bila ada ka indonesia', 'hari khamis sekolah takpe ke', 'Tolong Monsta keluarkan filem ini di Indonesia, saya peminat tegar Boboiboy teringin sangat nak tengok filem ni dah 1 tahun aku tunggu filem ni ditayangkan di pawagam.', 'Ayo bang bikin lagi', 'Yayy dh masuk desember mechamato dh nk riliss ><']"
879,dob994usmYk,"['Saya suka Mechamato movie lamkale saya nak tekiu lagi..', 'Saya dah tengok mechamato movie tapi nak tengok lagi', 'Dijah dah tengo🤗😊🤗', '0:38', 'Macam mana nak tau ada event macam ni? Anak duk mengamuk ajak pegi event macam ni. Wayang dah tengok. Tapi duk ulang banyak kali ajak datang sini..', 'Saye dah tenggok mechamato movie', 'Hi monsta cerita mechamato ni memang best', 'Eosk', 'Makasih jadi inget tanggal', 'Best mat seghonokkk']"
880,_xIv_sWJFws,"['?????!?????.???', 'Asham boii i sat down with a development manager note 🎵🎵 on the movie was added', 'Comelnya 😍😻🥰', 'Cute nya🥺☺', '👁️👄👁️😑😑😑', 'Ooooooi saya ni tak dapat tiket', 'MECHABOT COMELLL!!! 😭💗', '100000 😖😖😖😖😖😳👉👈', 'Mechabot cute😊😍🥰', 'Menus comin']"
881,_IVZiBXF-Ys,"['Lawaknya Bagogo menari😂😂😂😂😂', 'Bagogo nak scam lagi 😭😭', 'Bagogo telakak sangat 🤣🤣🤣🤣🤣🤣😂😂😂😂😂😅', 'EEKENAPABAGOGODISI', 'bagogo😂', '😂😂😂🤣🤣', 'Lain macam', 'Apa  boboboiboy kan abang Meahamato', 'Hahahahahahahahahahahaha😂😂😂😂😂😂😂😂😂😂😂😂😂😂', 'Hahahaha🤣🤣 baby aku type kalau aku like aku like kalau tak aku swipe swipe']"
882,78j8vtPPuvM,"['Wait?', 'Meriahnya 😄😄', '1000😍😍😘😘😘😘', 'i love. mecamato much!!!!!!!!!!!!!!!!!!!!!!', 'heyyy saya tak tau mak boboiboy', 'FARISYAH', '🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰', '😁😁', 'Ye korang Di KL says Di sadah😭😭😭', 'Oplzxc']"
883,6WdTA_F2QxA,"['Argentina ni bos \nPortugal boleh la', 'Portugal pun ada 🤩🤩', 'Jfdkgio', 'siuuuuuuuuu siapa yang dukung Portugal di piala dunia saya siuuuuuuuuuuuuuuuuuuuu🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹', 'Siapa yang sub monstar memang sokong portugel', '😯😯😯😯😯😯😌', 'tjffudjj😍', 'Qatar!!!', 'mechamato buat suiii', 'MECHAMATO  SUII 🇵🇹🤔']"
